# gruntz_functions.tsv - census of every retail function RVA the source
# tree labels (rva, current name, owning unit). BUILD-INTEGRITY floor: an
# RVA that vanishes from a build fails `gruntz build --full`; see
# gruntz.audit.function_census. Moves and renames are not losses - the row
# follows the label. The floor is HEAD's copy of this file unioned with
# the working tree, so deliberately removing a WRONG label means deleting
# its row here and committing the deletion.
rva	name	unit
0x135340	?ReacquireBuffer@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135380	?StopAndRewind@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x1353f0	?IsPlaying@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135440	?IsLooping@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135490	?IsInHardware@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135510	?SetLooping@DirectSoundMgr@@QAEXH@Z	directsoundmgr
0x135560	?SetVolume@DirectSoundMgr@@QAEHH@Z	directsoundmgr
0x1355c0	?SetVolumeByIndex@DirectSoundMgr@@QAEHH@Z	directsoundmgr
0x1355f0	?GetVolume@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135640	?GetVolumePercent@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135660	?CloneAndPlay@DirectSoundMgr@@QAEHHHH@Z	directsoundmgr
0x135740	?SetPan@DirectSoundMgr@@QAEHH@Z	directsoundmgr
0x1357a0	?SetPanByIndex@DirectSoundMgr@@QAEHH@Z	directsoundmgr
0x1357f0	?GetPan@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135840	?GetPanPercent@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x135880	?SetFrequency@DirectSoundMgr@@QAEHI@Z	directsoundmgr
0x135920	?SetFrequencyOffsetPercent@DirectSoundMgr@@QAEHH@Z	directsoundmgr
0x1359a0	?ComputeDuration@DirectSoundMgr@@QAEXXZ	directsoundmgr
0x1359c0	?Unlock@DirectSoundMgr@@QAEHPAXI0I@Z	directsoundmgr
0x135a20	?GetCurrentPosition@DirectSoundMgr@@QAEHPAK0@Z	directsoundmgr
0x135a70	?SetCurrentPosition@DirectSoundMgr@@QAEHI@Z	directsoundmgr
0x135ac0	?GetFormat@DirectSoundMgr@@QAEHPAXIPAK@Z	directsoundmgr
0x135b10	??0DSoundCloneInst@@QAE@PAUIDirectSoundBuffer@@PAVSoundDevice@@@Z	directsoundmgr
0x135b80	??_GDSoundCloneInst@@UAEPAXI@Z	directsoundmgr
0x135ba0	??1DSoundCloneList@@QAE@XZ	directsoundmgr
0x135bb0	??1DSoundCloneInst@@UAE@XZ	directsoundmgr
0x135c20	?Clone@DSoundCloneInst@@QAEPAVDirectSoundMgr@@H@Z	directsoundmgr
0x135d20	?RemoveClone@DSoundCloneInst@@QAEXPAVDirectSoundMgr@@@Z	directsoundmgr
0x135d70	?GetItem@DSoundCloneInst@@QAEPAVDirectSoundMgr@@XZ	directsoundmgr
0x135e10	?LoadFromFile@DirectSoundMgr@@QAEHPAU_iobuf@@IH@Z	directsoundmgr
0x135f40	?LockConvert@DirectSoundMgr@@QAEHPAXII@Z	directsoundmgr
0x1360d0	?ConfigureItem@DSoundCloneInst@@QAEHHHHH@Z	directsoundmgr
0x136150	?StopAllClones@DSoundCloneInst@@QAEXXZ	directsoundmgr
0x136180	??0DSoundBaseSub@@QAE@PAUIDirectSoundBuffer@@PAVSoundDevice@@PAVDirectSoundMgr@@@Z	directsoundmgr
0x136210	??_GDSoundBaseSub@@UAEPAXI@Z	directsoundmgr
0x136230	??0DSoundBaseSub@@QAE@PAUIDirectSoundBuffer@@PAVSoundDevice@@@Z	directsoundmgr
0x136260	??1DSoundBaseSub@@UAE@XZ	directsoundmgr
0x136270	?Play@DirectSoundMgr@@QAEHXZ	directsoundmgr
0x136300	?ApplyAndPlay@DirectSoundMgr@@QAEHHHHH@Z	directsoundmgr
0x136370	?Lock@DirectSoundMgr@@QAEHIIPAPAXPAK01I@Z	directsoundmgr
0x136440	??0SoundDevice@@QAE@XZ	directsoundmgr
0x1364c0	??_GSoundDevice@@UAEPAXI@Z	directsoundmgr
0x1364e0	??1DSoundBufferList@@QAE@XZ	directsoundmgr
0x1364f0	??1DSoundVoiceList@@QAE@XZ	directsoundmgr
0x136500	??1SoundDevice@@UAE@XZ	directsoundmgr
0x136550	?Create@SoundDevice@@QAEHPAXII@Z	directsoundmgr
0x1365e0	?ReacquireViaCallback@SoundDevice@@QAEHXZ	directsoundmgr
0x1365f0	?SetCooperativeLevel@SoundDevice@@QAEHPAXI@Z	directsoundmgr
0x136650	?Compact@SoundDevice@@QAEHXZ	directsoundmgr
0x136690	?Shutdown@SoundDevice@@QAEXXZ	directsoundmgr
0x1366f0	?CreateBuffer@SoundDevice@@QAEPAVDSoundCloneInst@@PAUWaveFormatX@@II@Z	directsoundmgr
0x136860	?AcquireFile@SoundDevice@@QAEPAVDSoundCloneInst@@PADII@Z	directsoundmgr
0x136910	?Acquire@SoundDevice@@QAEPAVDSoundCloneInst@@PAXII@Z	directsoundmgr
0x136a30	?AcquireResource@SoundDevice@@QAEPAVDSoundCloneInst@@PBDII@Z	directsoundmgr
0x136ab0	?ValidateRestore@SoundDevice@@QAEHPAVDirectSoundMgr@@PAUWaveFormatX@@I@Z	directsoundmgr
0x136b00	?ReloadFile@SoundDevice@@QAEHPAVDirectSoundMgr@@PADI@Z	directsoundmgr
0x136bd0	?ReloadRiff@SoundDevice@@QAEHPAVDirectSoundMgr@@PAXI@Z	directsoundmgr
0x136ce0	?ReloadResource@SoundDevice@@QAEHPAVDirectSoundMgr@@PBDI@Z	directsoundmgr
0x136d80	?RemoveBuffer@SoundDevice@@QAEXPAVDirectSoundMgr@@@Z	directsoundmgr
0x136de0	?StopAll@SoundDevice@@QAEXXZ	directsoundmgr
0x136e20	?PurgeVoiceList@SoundDevice@@QAEHH@Z	directsoundmgr
0x136ed0	?FreeSamples@SoundDevice@@QAEHXZ	directsoundmgr
0x136f60	?RemoveMatching@DSoundList@@QAEXPAVDirectSoundMgr@@I@Z	directsoundmgr
0x136fe0	??0DSoundVoice@@QAE@HHHPAVDirectSoundMgr@@HH@Z	directsoundmgr
0x137060	?Tick@DSoundVoice@@UAEHH@Z	directsoundmgr
0x1370d0	?Stop@DSoundVoice@@UAEHXZ	directsoundmgr
0x137110	_ParseWaveChunks	directsoundmgr
0x1371a0	?SetPrimaryFormat@SoundDevice@@QAEHPAX@Z	directsoundmgr
0x137200	?StartPrimary@SoundDevice@@QAEHXZ	directsoundmgr
0x137260	?CreatePrimaryBuffer@SoundDevice@@QAEHXZ	directsoundmgr
0x137300	?GetPrimary@SoundDevice@@QAEPAUIDirectSoundBuffer@@XZ	directsoundmgr
0x137330	??1PureSoundElem@@QAE@XZ	directsoundmgr
0x137340	?SeedWindow@StreamFeeder@@QAEHPAUCParseSource@@II@Z	soundstream
0x137380	?Feed@StreamVoiceFeeder@@UAEHPAXIPAI0I1@Z	soundstream
0x137490	?FeedData@StreamVoiceFeeder@@UAEHXZ	soundstream
0x1374b0	?OnDrain@StreamVoiceFeeder@@UAEXXZ	soundstream
0x1374c0	?SetSource@StreamVoice@@QAEHPAUCParseSource@@@Z	soundstream
0x137520	?Configure@StreamVoice@@QAEHHHHH@Z	soundstream
0x137590	?ComputeRatio@StreamVoice@@QAEIXZ	soundstream
0x1375b0	??0StreamVoice@@QAE@PAUIDirectSoundBuffer@@PAVSoundStream@@HH@Z	soundstream
0x137630	??_GStreamVoice@@UAEPAXI@Z	soundstream
0x137650	??1StreamVoice@@UAE@XZ	soundstream
0x1376c0	??1StreamVoiceFeeder@@QAE@XZ	soundstream
0x1376d0	??0SoundStream@@QAE@XZ	soundstream
0x1376f0	??_GSoundStream@@UAEPAXI@Z	soundstream
0x137710	??1SoundStream@@UAE@XZ	soundstream
0x137720	?PlaySoundDefaulted@SoundStream@@QAEHPAXH@Z	soundstream
0x137740	?Free@SoundStream@@QAEXXZ	soundstream
0x137780	?CreateStreamBuffer@SoundStream@@QAEPAUStreamVoice@@PAUWaveFormatX@@IHHH@Z	soundstream
0x137900	?OpenStream@SoundStream@@QAEPAUStreamVoice@@PAUCParseSource@@HHHHH@Z	soundstream
0x1379d0	?DestroyVoice@SoundStream@@QAEXPAUStreamVoice@@@Z	soundstream
0x137a30	?PlayStream@SoundStream@@QAEPAUStreamVoice@@PAUCParseSource@@HHH@Z	soundstream
0x137a80	?Stop@SoundStream@@QAEXXZ	soundstream
0x137ac0	?TickSubManagers@SoundStream@@QAEHH@Z	soundstream
0x137b70	?ParseWave@SoundStream@@QAEHPAUCParseSource@@PAUWaveFormatX@@PAI2@Z	soundstream
0x137cd0	??0StreamFeeder@@QAE@XZ	soundstream
0x137cf0	??1StreamFeeder@@QAE@XZ	soundstream
0x137d10	?FeederStart@StreamFeeder@@QAEHPAVSoundDevice@@PAUWaveFormatX@@IIPAVDirectSoundMgr@@H@Z	soundstream
0x137dc0	?FeederReset@StreamFeeder@@QAEXH@Z	soundstream
0x137e10	?FeedData@StreamFeeder@@UAEHXZ	soundstream
0x137e20	?OnDrain@StreamFeeder@@UAEXXZ	soundstream
0x137e30	?Tick@StreamFeeder@@QAEHH@Z	soundstream
0x137ed0	?Resume@StreamFeeder@@QAEHXZ	soundstream
0x137f00	?Pause@StreamFeeder@@QAEHXZ	soundstream
0x137f30	?FillBuffer@StreamFeeder@@QAEHII@Z	soundstream
0x1380d0	?TickPump@StreamFeeder@@QAEHH@Z	soundstream
0x138120	?SetDSoundReportModes@@YAXHHHH@Z	soundstream
0x138150	?GetErrorString@DirectSoundMgr@@SAXPADHH@Z	soundstream
0x138490	?Init@CGruntzSoundZ@@QAEHPAUHINSTANCE__@@PAUHWND__@@H@Z	gruntzsoundz
0x1384f0	?Shutdown@CGruntzSoundZ@@QAEXXZ	gruntzsoundz
0x138530	?StopAndFlush@CGruntzSoundZ@@QAEXXZ	gruntzsoundz
0x1385e0	?CreateBank2@CGruntzSoundZ@@QAEPAVCGruntzSoundInnerZ@@PBD0@Z	gruntzsoundz
0x138670	?CreateBank@CGruntzSoundZ@@QAEPAVCGruntzSoundInnerZ@@PBXIPBD@Z	gruntzsoundz
0x138700	?Insert@CGruntzSoundZ@@QAEXPAVCGruntzSoundInnerZ@@@Z	gruntzsoundz
0x138730	?FindBank@CGruntzSoundZ@@QAEPAVCGruntzSoundInnerZ@@PBD@Z	gruntzsoundz
0x138780	?PlayCreate2@CGruntzSoundZ@@QAEHPBDH0@Z	gruntzsoundz
0x1387e0	?PlayCreate3@CGruntzSoundZ@@QAEHPBXIHPBD@Z	gruntzsoundz
0x138840	?PlayByName@CGruntzSoundZ@@QAEHPBDH@Z	gruntzsoundz
0x1388a0	?StopCurrent@CGruntzSoundZ@@QAEXXZ	gruntzsoundz
0x1388c0	?Restart@CGruntzSoundZ@@QAEHH@Z	gruntzsoundz
0x1388f0	?StopAll@CGruntzSoundZ@@QAEHXZ	gruntzsoundz
0x138900	?StopBank@CGruntzSoundZ@@QAEHH@Z	gruntzsoundz
0x138920	?IsPlaying@CGruntzSoundZ@@QAEHXZ	gruntzsoundz
0x138940	?EmptyMsgHook@@YGXIJ@Z	gruntzsoundz
0x138950	?SetXMidiVolume@CGruntzSoundZ@@QAEHH@Z	gruntzsoundz
0x1389c0	?GetXMidiVolume@CGruntzSoundZ@@QAEHXZ	gruntzsoundz
0x138a10	?IsStarted@CGruntzSoundInnerZ@@UAEHXZ	gruntzsoundz
0x138a20	?IsMidi@CGruntzSoundInnerZ@@UAEHXZ	gruntzsoundz
0x138a30	??_GCGruntzSoundInnerZ@@UAEPAXI@Z	gruntzsoundz
0x138a50	??1CGruntzSoundInnerZ@@UAE@XZ	gruntzsoundz
0x138aa0	?Load@CGruntzSoundInnerZ@@UAEHPBD0@Z	gruntzsoundz
0x138c20	?DecodeBuf@CGruntzSoundInnerZ@@UAEHPBXIPBD@Z	gruntzsoundz
0x138d50	?LoadSpecial@CGruntzSoundInnerZ@@UAEHPBD0@Z	gruntzsoundz
0x138dd0	?ReleaseHandle@CGruntzSoundInnerZ@@UAEXXZ	gruntzsoundz
0x138e10	?Play@CGruntzSoundInnerZ@@UAEHPAUHWND__@@H@Z	gruntzsoundz
0x138e60	?Stop@CGruntzSoundInnerZ@@UAEHXZ	gruntzsoundz
0x138e90	?StopAll@CGruntzSoundInnerZ@@UAEHXZ	gruntzsoundz
0x138ed0	?StopBank@CGruntzSoundInnerZ@@UAEHH@Z	gruntzsoundz
0x138f20	?Retrigger@CGruntzSoundInnerZ@@UAEHXZ	gruntzsoundz
0x138f60	?IsBusy@CGruntzSoundInnerZ@@QAEHXZ	gruntzsoundz
0x138f90	?SetTempo@CGruntzSoundInnerZ@@QAEHHH@Z	gruntzsoundz
0x138fd0	?SetVolume@CGruntzSoundInnerZ@@QAEHHH@Z	gruntzsoundz
0x139030	?SetLoop@CGruntzSoundInnerZ@@QAEHH@Z	gruntzsoundz
0x1390e0	?InsertHead@DSoundList@@QAEXPAUDSoundLink@@@Z	soundvoicelist
0x139110	?InsertTail@DSoundList@@QAEXPAUDSoundLink@@@Z	soundvoicelist
0x139140	?InsertAfter@DSoundList@@QAEXPAUDSoundLink@@0@Z	soundvoicelist
0x139190	?InsertBefore@DSoundList@@QAEXPAUDSoundLink@@0@Z	soundvoicelist
0x1391e0	?Unlink@DSoundList@@QAEXPAUDSoundLink@@@Z	soundvoicelist
0x139210	?Open@RegistryHelper@Utils@@QAEHPAD000PAUHKEY__@@0@Z	registryhelper
0x139330	?Close@RegistryHelper@Utils@@QAEXXZ	registryhelper
0x139370	?InitializeLastKey@RegistryHelper@Utils@@QAEHPAD@Z	registryhelper
0x1393b0	?SetValueString@RegistryHelper@Utils@@QAEHPBD0@Z	registryhelper
0x139410	?SetValueBinary@RegistryHelper@Utils@@QAEHPADPAXI@Z	registryhelper
0x139460	?SetValueDword@RegistryHelper@Utils@@QAEHPADK@Z	registryhelper
0x1394a0	?GetValueString@RegistryHelper@Utils@@QAEPADPAD0PAK0@Z	registryhelper
0x139540	?GetValueBinary@RegistryHelper@Utils@@QAEPAXPADPAXPAK1I@Z	registryhelper
0x1395d0	?GetValueDword@RegistryHelper@Utils@@QAEKPADK@Z	registryhelper
0x139620	?DeleteValue@RegistryHelper@Utils@@QAEHPAD@Z	registryhelper
0x139650	?GetRegistryKey@RegistryHelper@Utils@@QAEHPAUHKEY__@@PADPAPAU3@@Z	registryhelper
0x1396f0	??0CParseSource@@QAE@XZ	symtab
0x139710	?Build@CParseSource@@QAEXPAVCSymTab@@PBDPAXPAVCSymRec@@2HHHH2PAVCRezItmBase@@@Z	symtab
0x1397a0	?Teardown@CParseSource@@QAEXXZ	symtab
0x139800	?GetEntryTag@CParseSource@@QAEIXZ	symtab
0x139810	?CurrentScopePath@CParseSource@@QAEPADPADH@Z	symtab
0x139950	?CurrentScopeName@CParseSource@@QAEPADXZ	symtab
0x139960	?BeginParse@CParseSource@@QAEPADXZ	symtab
0x1399d0	?EndParse@CParseSource@@QAEHXZ	symtab
0x139a00	?IsResident@CParseSource@@QAEHXZ	symtab
0x139a20	?ReadAll@CParseSource@@QAEHPAX@Z	symtab
0x139a40	?ReadAt@CParseSource@@QAEHPAXHI@Z	symtab
0x139ae0	?SetPos@CParseSource@@QAEHH@Z	symtab
0x139af0	?Read@CParseSource@@QAEHPAXIH@Z	symtab
0x139bc0	?AtEnd@CParseSource@@QAEHXZ	symtab
0x139bd0	?ReadChar@CParseSource@@QAEDXZ	symtab
0x139bf0	??0CSymRec@@QAE@HPAVCSymTab@@HH@Z	symtab
0x139c70	??1CHash@@QAE@XZ	symtab
0x139c80	??0CSymRec@@QAE@HPAVCSymTab@@H@Z	symtab
0x139cf0	??1CSymRec@@QAE@XZ	symtab
0x139dd0	??1CHashC@@QAE@XZ	symtab
0x139de0	??0CSymTab@@QAE@PAVCSymParser@@PAV0@PBDHHHHH@Z	symtab
0x139ec0	??1CHashB@@QAE@XZ	symtab
0x139ed0	??1CHashD@@QAE@XZ	symtab
0x139ee0	??1CSymTab@@QAE@XZ	symtab
0x13a000	?Insert@CSymTab@@QAEPAUCParseSource@@PBDW4RezTypeTag@@@Z	symtab
0x13a040	?Find@CSymTab@@QAEPAXPBD@Z	symtab
0x13a0f0	?Load@CRezDirNode@@QAEHH@Z	symtab
0x13a190	?ReleaseParseBuffers@CSymTab@@QAEHH@Z	symtab
0x13a230	?FindSub@CSymTab@@QAEPAXPBD@Z	symtab
0x13a260	?FirstSub@CSymTab@@QAEPAXXZ	symtab
0x13a280	?NextSub@CSymTab@@QAEPAXPAX@Z	symtab
0x13a2a0	?FindSymKey@CSymTab@@QAEPAXI@Z	symtab
0x13a2b0	?FirstSym@CSymTab@@QAEPAXXZ	symtab
0x13a2d0	?NextSym@CSymTab@@QAEPAXPAX@Z	symtab
0x13a2f0	?NextSym2@CSymTab@@QAEPAXPAX@Z	symtab
0x13a310	?NextSym3@CSymTab@@QAEPAXPAX@Z	symtab
0x13a330	?CreateSub@CSymTab@@QAEPAV1@PBD@Z	symtab
0x13a400	?AddNamedValue@CSymTab@@QAEPAUCParseSource@@PAX0H@Z	symtab
0x13a4b0	?AddNodeEntry@CSymTab@@QAEPAUCParseSource@@IPBDPAVCSymRec@@PAVCRezItmBase@@@Z	symtab
0x13a530	?AddNodeSubEntry@CSymTab@@QAEHPAX0@Z	symtab
0x13a580	?ApplyRecursive@CSymTab@@QAEHPAVCRezItmBase@@HHH@Z	symtab
0x13a640	?ApplyRange@CSymTab@@QAEHPAVCRezItmBase@@HHH@Z	symtab
0x13a940	?FindOrAddSym@CSymTab@@QAEPAVCSymRec@@H@Z	symtab
0x13aa10	??0CSymParser@@QAE@XZ	symtab
0x13aaf0	??1CParserObjList@@QAE@XZ	symtab
0x13ab00	??0CSymParser@@QAE@PAXHH@Z	symtab
0x13abb0	??1CSlotNodeList@@QAE@XZ	symtab
0x13abc0	??1CSymParser@@QAE@XZ	symtab
0x13ad00	?ParseBuffer@CSymParser@@QAEHPAXHH@Z	symtab
0x13b0c0	?LoadEntry@CSymParser@@QAEHPADH@Z	symtab
0x13b300	?ParseRecords@CSymParser@@QAEHPAXPAVCSymTab@@PADH@Z	symtab
0x13b850	?Clear@CSymParser@@QAEHH@Z	symtab
0x13b900	?GetRoot@CSymParser@@QAEPAVCSymTab@@XZ	symtab
0x13b910	?PackTag@CSymParser@@QAE?AW4RezTypeTag@@PBD@Z	symtab
0x13b970	?UnpackTag@@YGXW4RezTypeTag@@PAD@Z	symtab
0x13b9f0	?UnusedParserQuery@CSymParser@@UAEHH@Z	symtab
0x13ba00	?UnusedParserAction@CSymParser@@UAEXH@Z	symtab
0x13ba10	?Retry@CSymParser@@UAEHXZ	symtab
0x13ba20	?CheckNodes@CSymParser@@QAEHXZ	symtab
0x13ba50	?SetBucketCounts@CSymParser@@QAEXHHHH@Z	symtab
0x13ba70	?MakeTimestamp@CSymParser@@QAEHXZ	symtab
0x13ba80	?SetDelims@CSymParser@@QAEXPAD@Z	symtab
0x13bae0	?ResolvePath@CSymTab@@QAEPAXPBD@Z	symtab
0x13bca0	?FindQualified@CSymTab@@QAEPAXPBD@Z	symtab
0x13be40	?ResolveQualified@CSymTab@@QAEPAUCParseSource@@PBDW4RezTypeTag@@@Z	symtab
0x13bff0	?ResolveQualified@CSymParser@@QAEPAUCParseSource@@PBDW4RezTypeTag@@@Z	symtab
0x13c010	?FindQualified@CSymParser@@QAEPAXPBD@Z	symtab
0x13c030	?ResolvePath@CSymParser@@QAEPAXPBD@Z	symtab
0x13c050	?ReParse@CSymParser@@QAEHXZ	symtab
0x13c080	?Classify@CSymParser@@QAEHPAD@Z	symtab
0x13c0c0	?PopParseSlot@CSymParser@@QAEPAUCParseSource@@XZ	symtab
0x13c210	?AddNode@CSymParser@@QAEXPAX@Z	symtab
0x13c230	?Hash@CParseSlotHashNode@@UAEIXZ	hash
0x13c240	?HashStr@CHashC@@QAEIPBD@Z	hash
0x13c270	?Walk@CHashC@@QAEPAXPBDH@Z	hash
0x13c340	?Hash@CSymRecNode@@UAEIXZ	hash
0x13c350	?HashInt@CHashD@@QAEII@Z	hash
0x13c360	?FindInt@CHashD@@QAEPAXI@Z	hash
0x13c3b0	?Hash@CSymTabNode@@UAEIXZ	hash
0x13c3c0	?HashStr@CHashB@@QAEIPBD@Z	hash
0x13c3f0	?Walk@CHashB@@QAEPAXPBDH@Z	hash
0x13c4c0	?UnusedListHook@CParserObjList@@UAEXXZ	hash
0x13c4d0	?UnusedListHook@CRezList@@UAEXXZ	rezfile
0x13c4e0	??0CRezItmBase@@QAE@PAX@Z	rezfile
0x13c500	??_GCRezItmBase@@UAEPAXI@Z	rezfile
0x13c520	??1CRezItmBase@@UAE@XZ	rezfile
0x13c530	?Noop@CRezItmBase@@UAEXXZ	rezfile
0x13c540	??0CRezItm@@QAE@PAX@Z	rezfile
0x13c570	??_GCRezItm@@UAEPAXI@Z	rezfile
0x13c590	??1CRezItm@@UAE@XZ	rezfile
0x13c600	?Read@CRezItm@@UAEHHHIPAX@Z	rezfile
0x13c6c0	?Write@CRezItm@@UAEHHHIPAX@Z	rezfile
0x13c760	?Open@CRezItm@@UAEHPADHH@Z	rezfile
0x13c830	?Close@CRezItm@@UAEHXZ	rezfile
0x13c8a0	?Flush@CRezItm@@UAEHXZ	rezfile
0x13c8f0	?Check@CRezItm@@UAEHXZ	rezfile
0x13c940	??0CRezDir@@QAE@PAXH@Z	rezfile
0x13c990	??_GCRezDir@@UAEPAXI@Z	rezfile
0x13c9b0	??1CRezDir@@UAE@XZ	rezfile
0x13ca30	??1CRezList@@QAE@XZ	rezfile
0x13ca40	?Read@CRezDir@@UAEHHHIPAX@Z	rezfile
0x13ca50	?Write@CRezDir@@UAEHHHIPAX@Z	rezfile
0x13ca60	?Open@CRezDir@@UAEHPADHH@Z	rezfile
0x13ca80	?Close@CRezDir@@UAEHXZ	rezfile
0x13caa0	?Flush@CRezDir@@UAEHXZ	rezfile
0x13cab0	?Check@CRezDir@@UAEHXZ	rezfile
0x13cac0	??0CRezFile@@QAE@PAXPADPAVCRezDir@@@Z	rezfile
0x13cb60	??_GCRezFile@@UAEPAXI@Z	rezfile
0x13cb80	??1CRezFile@@UAE@XZ	rezfile
0x13cc00	?Read@CRezFile@@UAEHHHIPAX@Z	rezfile
0x13cca0	?Write@CRezFile@@UAEHHHIPAX@Z	rezfile
0x13cd40	?Open@CRezFile@@UAEHPADHH@Z	rezfile
0x13cd50	?Close@CRezFile@@UAEHXZ	rezfile
0x13cd60	?Flush@CRezFile@@UAEHXZ	rezfile
0x13cdb0	?Check@CRezFile@@UAEHXZ	rezfile
0x13cdc0	?OpenFile@CRezFile@@QAEHXZ	rezfile
0x13ce70	?CloseFile@CRezFile@@QAEHXZ	rezfile
0x13cef0	?Noop@CRezFile@@UAEXXZ	rezfile
0x13cf00	??0CGameWnd@@QAE@XZ	gamewnd
0x13cf20	?CreateAndShow@CGameWnd@@QAEHPAUtagCREATESTRUCTA@@PAVCGameApp@@@Z	gamewnd
0x13cfb0	?Destroy@CGameWnd@@QAEXXZ	gamewnd
0x13cff0	?GameWindowProc@CGameApp@@SGJPAUHWND__@@IIJ@Z	gamewnd
0x13d390	?OnCreate@CGameWnd@@UAEHJ@Z	gamewnd
0x13d3a0	?OnCommand@CGameWnd@@UAEHIJ@Z	gamewnd
0x13d410	?OnMove@CGameWnd@@UAEHHH@Z	gamewnd
0x13d420	?OnSize@CGameWnd@@UAEHIHH@Z	gamewnd
0x13d430	?OnPaint@CGameWnd@@UAEHXZ	gamewnd
0x13d440	?OnChar@CGameWnd@@UAEHIJ@Z	gamewnd
0x13d450	?OnKeyDown@CGameWnd@@UAEHIJ@Z	gamewnd
0x13d460	?OnSysKeyDown@CGameWnd@@UAEHIJ@Z	gamewnd
0x13d470	?OnActivateApp@CGameWnd@@UAEHIJ@Z	gamewnd
0x13d490	?QuitMessageLoop@CGameWnd@@UAEHXZ	gamewnd
0x13d4c0	?OnClose@CGameWnd@@UAEHXZ	gamewnd
0x13d4e0	?PumpMessages@CGameWnd@@QAEXIH@Z	gamewnd
0x13d530	?PumpMessagesRange@CGameWnd@@QAEXIIH@Z	gamewnd
0x13d590	??0CGameApp@@QAE@XZ	gameapp
0x13d5d0	?InitInstance@CGameApp@@UAEHPAUGameInfo@@PAUtagWNDCLASSA@@PAUtagCREATESTRUCTA@@@Z	gameapp
0x13d7b0	?Init@CGameApp@@UAEHPAUHINSTANCE__@@PAD11HHH@Z	gameapp
0x13d8c0	?CloseResources@CGameApp@@UAEXXZ	gameapp
0x13d910	?RunMessageLoop@CGameApp@@UAEHXZ	gameapp
0x13d9b0	?InitializeDefaultWindowClass@CGameApp@@UAEXXZ	gameapp
0x13da50	?InitializeDefaultCreateStruct@CGameApp@@UAEXXZ	gameapp
0x13db60	?InitializeGameWindow@CGameApp@@UAEPAVCGameWnd@@XZ	gameapp
0x13dbc0	?InitializeGameManager@CGameApp@@UAEPAVCGameMgr@@XZ	gameapp
0x13dc20	?InitializeAccelerators@CGameApp@@UAEHPBD@Z	gameapp
0x13dc70	?OnIdle@CGameApp@@UAEXXZ	gameapp
0x13dc90	?FreeGameManager@CGameApp@@UAEXXZ	gameapp
0x13dcb0	?ReportError@CGameApp@@UAEXIJ@Z	gameapp
0x13dd10	??0CGameMgr@@QAE@XZ	gameapp
0x13dd50	?Run@CGameMgr@@UAEHPAVCGameWnd@@PAD@Z	gameapp
0x13ddb0	?Close@CGameMgr@@UAEXXZ	gameapp
0x13ddc0	?PerFrameTick@CGameMgr@@UAEHXZ	gameapp
0x13de70	?InitTimeFields@CGameMgr@@QAEXH@Z	gameapp
0x13dea0	?InitializeTimeGlobal@CGameMgr@@QAEXXZ	gameapp
0x13dec0	?SpinWaitUntil@CGameMgr@@QAEXH@Z	gameapp
0x13dee0	?SetFrameRate@CGameMgr@@QAEXH@Z	gameapp
0x13df00	?TrySetFrameRate@CGameMgr@@QAEHH@Z	gameapp
0x13df30	?WaitKeyEdge@@YAXHH@Z	gameapp
0x13dfe0	?ActiveWait@@YAXI@Z	debugtiming
0x13e010	?DebugTrace@@YAXPBDZZ	debugtiming
0x13e0a0	?CreateFromDesc@CDDSurface@@UAEHPAVCDDrawPtrCollections@@PBU_DDSURFACEDESC@@@Z	ddsurface
0x13e0d0	?BlitSurf@CDDSurface@@UAEHPAXHHW4ColorDepth@@H@Z	ddsurface
0x13e140	?Refresh@CDDSurface@@UAEHPAUIDirectDrawSurface@@@Z	ddsurface
0x13e2e0	?BlitIntoDesc@CDDSurface@@UAEHPAX@Z	ddsurface
0x13e4d0	?FreeSurfaces@CDDSurface@@UAEXXZ	ddsurface
0x13e550	?Resolve@CDDSurface@@QAEHPAVCDDrawPtrCollections@@PAXW4FileImageFormat@@II@Z	ddsurface
0x13e5d0	?MakeImageKey@CDDSurface@@QAEHPAVCDDrawPtrCollections@@PADI@Z	ddsurface
0x13e690	?SetPalette@CDDSurface@@QAEHPAUCDDPalette@@H@Z	ddsurface
0x13e6d0	?Lock@CDDSurface@@QAEPAXPAX@Z	ddsurface
0x13e760	?Fill@CDDSurface@@QAEHI@Z	ddsurface
0x13e7d0	?Restore@CDDSurface@@QAEHPAXH@Z	ddsurface
0x13e850	?Flip@CDDSurface@@QAEHPAV1@@Z	ddsurface
0x13e8f0	?ReloadImageCache@CDDSurface@@QAEXXZ	ddsurface
0x13e9a0	?EnumSurfacesCallback@@YGJPAUIDirectDrawSurface@@PAU_DDSURFACEDESC@@PAX@Z	ddsurface
0x13ea70	?GetElementAt@CDDSurface@@QAEPAXH@Z	ddsurface
0x13eaa0	?SetColorKey@CDDSurface@@QAEHIPAX@Z	ddsurface
0x13eae0	?SetColorKeyVal@CDDSurface@@QAEHII@Z	ddsurface
