id	state	path	line	kind	domain	expression	context	notes
bb5540104cec9597	reviewed	src/Gruntz/GruntCombat.cpp	368	static_cast-enum	SpellzEffect	rand() & 1	idx = static_cast<SpellzEffect>(rand() & 1);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
73f1fe3e2043ef8e	reviewed	src/Gruntz/GruntCombat.cpp	370	static_cast-enum	SpellzEffect	rand() % m + 1	idx = static_cast<SpellzEffect>(rand() % m + 1);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
dc2d71593eefde67	reviewed	src/Gruntz/GruntCombat.cpp	557	IDX		m_moveIcon	if (IDX(m_moveIcon) == a) {	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
da31f36c41878a89	reviewed	src/Gruntz/GruntCombat.cpp	560	static_cast-enum	PickupType	a	m_moveIcon = static_cast<PickupType>(a);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
148f985bf17eb19a	reviewed	src/Gruntz/GruntCombat.cpp	561	IDX	PickupType	PICKUP_TIMEBOMB	if (a < 0 || a >= IDX(PICKUP_TIMEBOMB)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
a03a46fe5422d1b9	reviewed	src/Gruntz/GruntCombat.cpp	565	IDX		m_moveIcon	g_gameReg->m_spriteFactory->GetSel(IDX(m_moveIcon), m_entranceReason >= PICKUP_TOYZ_FIRST);	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
6dc973289074c4a8	reviewed	src/Gruntz/GruntCombat.cpp	1188	IDX		enemy->m_moveIcon	IDX(enemy->m_moveIcon)	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
c9ca0aaa1bb602d2	reviewed	src/Gruntz/GruntCombat.cpp	1452	static_cast-enum	WingzKnockbackChoice	rand() % 8 - 1	switch (static_cast<WingzKnockbackChoice>(rand() % 8 - 1)) {	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
798f68556affc0d2	reviewed	src/Gruntz/GruntCombat.cpp	1714	IDX		v	flag = IDX(v);	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
f89ff3af9d7de559	fixed	src/Gruntz/GruntCombat.cpp	1861	static_cast-enum	AnimWorkerAct	rec->ActKey()	AnimWorkerAct act = static_cast<AnimWorkerAct>(rec->ActKey());	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
24bedfd61cb61102	fixed	src/Gruntz/GruntCombat.cpp	1864	IDX	AnimWorkerAct	ACT_LIVE	rec->SetActKey(IDX(ACT_LIVE));	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
e086b7f14a51fc47	reviewed	src/Gruntz/GruntCreationPoint.cpp	47	IDX		g_gameReg->m_options[key].m_colorIndex	idx = IDX(g_gameReg->m_options[key].m_colorIndex);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
6c0178c04f384df1	reviewed	src/Gruntz/GruntCreationPoint.cpp	86	IDX		g_gameReg->m_options[m_object->m_smarts].m_colorIndex	idx = IDX(g_gameReg->m_options[m_object->m_smarts].m_colorIndex);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
3fa59e5a19d051d3	reviewed	src/Gruntz/GruntDecay.cpp	29	IDX		m_moveIcon	IDX(m_moveIcon),	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
0a3a062b475991a8	fixed	src/Gruntz/GruntDecay.cpp	83	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
55c85d9d3b0177d2	fixed	src/Gruntz/GruntEntranceArrival.cpp	1270	IDX	SpriteStateFlags	SPRITE_STATE_FLASHING	m_object->m_stateFlags &= ~IDX(SPRITE_STATE_FLASHING);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
b870c2e4d6646313	reviewed	src/Gruntz/GruntEntranceArrival.cpp	1382	IDX	GruntzCommandId	CMD_LOAD_WORLD	PostMessageA(g_gameReg->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_LOAD_WORLD), lvl);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
ff21ce668cd0ab0a	fixed	src/Gruntz/GruntEntranceArrival.cpp	1744	IDX	SpriteStateFlags	SPRITE_STATE_FLASHING	m_object->m_stateFlags &= ~IDX(SPRITE_STATE_FLASHING);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
0bf74c193770973a	reviewed	src/Gruntz/GruntEntranceArrival.cpp	1806	static_cast-enum	TileArrivalFxCue	advanced	TileArrivalFxCue cue = static_cast<TileArrivalFxCue>(advanced);	Reviewed individually: the producer retains a retail integer ABI or generic API contract, and the conversion occurs once where the receiving domain is proven.
add255168fc8f025	reviewed	src/Gruntz/GruntEntranceArrival.cpp	1854	static_cast-enum	TileArrivalFxCue	advanced	TileArrivalFxCue cue = static_cast<TileArrivalFxCue>(advanced);	Reviewed individually: the producer retains a retail integer ABI or generic API contract, and the conversion occurs once where the receiving domain is proven.
53172a2212f2013b	reviewed	src/Gruntz/GruntEntranceMove.cpp	1140	static_cast-enum	MovingDeathTileSetAId	tileId	switch (static_cast<MovingDeathTileSetAId>(tileId)) {	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
f67766f7724304c9	reviewed	src/Gruntz/GruntEntranceMove.cpp	1181	static_cast-enum	MovingDeathTileSetBId	tileId	switch (static_cast<MovingDeathTileSetBId>(tileId)) {	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
ce61070019af2fbf	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	17	static_cast-enum	AnimWorkerAct	rec->ActKey()	AnimWorkerAct act = static_cast<AnimWorkerAct>(rec->ActKey()); \	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
0faddf1aa7ed8883	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	20	IDX	AnimWorkerAct	ACT_LIVE	rec->SetActKey(IDX(ACT_LIVE)); \	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
ace814822f559ec5	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	55	static_cast-enum	AnimWorkerAct	rec->ActKey()	AnimWorkerAct act = static_cast<AnimWorkerAct>(rec->ActKey());	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
cd9cf6b251256a89	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	58	IDX	AnimWorkerAct	ACT_LIVE	rec->SetActKey(IDX(ACT_LIVE));	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
952ffe2425dc00ab	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	97	static_cast-enum	AnimWorkerAct	rec->ActKey()	AnimWorkerAct act = static_cast<AnimWorkerAct>(rec->ActKey());	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
b49be3ee860f8ced	fixed	src/Gruntz/GruntIndicatorWorkerHandlers.cpp	100	IDX	AnimWorkerAct	ACT_LIVE	rec->SetActKey(IDX(ACT_LIVE));	Centralized worker-event interpretation in AnimWorkerObj typed accessors.
1056e17a1e7ce7bf	reviewed	src/Gruntz/GruntPickupLoad.cpp	96	IDX		type	->m_weaponPickupz[IDX(type) - IDX(PICKUP_BOMB) + 22 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
831a1f8211c54e93	reviewed	src/Gruntz/GruntPickupLoad.cpp	96	IDX	PickupType	PICKUP_BOMB	->m_weaponPickupz[IDX(type) - IDX(PICKUP_BOMB) + 22 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
095b5818dc114975	reviewed	src/Gruntz/GruntPickupLoad.cpp	100	IDX	PickupType	PICKUP_BABYWALKER	->m_toyPickupz[IDX(type) - IDX(PICKUP_BABYWALKER) + 10 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
e53ac45649267ac8	reviewed	src/Gruntz/GruntPickupLoad.cpp	100	IDX		type	->m_toyPickupz[IDX(type) - IDX(PICKUP_BABYWALKER) + 10 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
3f1d1c993fd81a33	reviewed	src/Gruntz/GruntPickupLoad.cpp	104	IDX	PickupType	PICKUP_GHOST	->m_powerupPickupz[IDX(type) - IDX(PICKUP_GHOST) + 7 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
ac2997998666a70d	reviewed	src/Gruntz/GruntPickupLoad.cpp	104	IDX		type	->m_powerupPickupz[IDX(type) - IDX(PICKUP_GHOST) + 7 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
1415d6c9af5ba812	reviewed	src/Gruntz/GruntPickupLoad.cpp	107	IDX	PickupType	PICKUP_RANDOMCOLORZ	->m_miscPickupz[IDX(type) - IDX(PICKUP_RANDOMCOLORZ) + 4 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
856e88ce7176f8d1	reviewed	src/Gruntz/GruntPickupLoad.cpp	107	IDX		type	->m_miscPickupz[IDX(type) - IDX(PICKUP_RANDOMCOLORZ) + 4 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
24f16e7232d6ed54	reviewed	src/Gruntz/GruntPickupLoad.cpp	236	static_cast-enum	PickupType	play->m_guts->GetActiveValue()	PickupType n = static_cast<PickupType>(play->m_guts->GetActiveValue());	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
966eb0765bb1818a	reviewed	src/Gruntz/GruntPickupLoad.cpp	242	IDX	PickupType	PICKUP_BOMB	->m_weaponPickupz[IDX(n) - IDX(PICKUP_BOMB) + 22 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
e894bddc3b01ff26	reviewed	src/Gruntz/GruntPickupLoad.cpp	242	IDX		n	->m_weaponPickupz[IDX(n) - IDX(PICKUP_BOMB) + 22 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
9fd05dec3537b610	reviewed	src/Gruntz/GruntPickupLoad.cpp	246	IDX	PickupType	PICKUP_BABYWALKER	->m_toyPickupz[IDX(n) - IDX(PICKUP_BABYWALKER) + 10 * m_tileOwnerHi]++;	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
f40a3fae5565a07c	reviewed	src/Gruntz/GruntPickupLoad.cpp	246	IDX		n	->m_toyPickupz[IDX(n) - IDX(PICKUP_BABYWALKER) + 10 * m_tileOwnerHi]++;	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
f0ea84e4c1a8eee6	fixed	src/Gruntz/GruntPowerupSprite.cpp	38	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
f1044e0a4299f92c	fixed	src/Gruntz/GruntPowerupSprite.cpp	80	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
58fd9ddf79413e94	reviewed	src/Gruntz/GruntSpawnConfig.cpp	399	IDX		config->m_entranceReason	switch (static_cast<u32>(IDX(config->m_entranceReason))) {	Audited individually: PickupType and related badge/layer/health enums become sprite frames, shade/tool indices, pickup-counter offsets, raw WWD fields, or retail int parameters; no shared semantic field is incorrectly left untyped.
ac0e00a7daf9e8a3	reviewed	src/Gruntz/GruntSpawnConfig.cpp	400	IDX	PickupType	PICKUP_NONE	case IDX(PICKUP_NONE):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
735f58749888fa3d	reviewed	src/Gruntz/GruntSpawnConfig.cpp	402	IDX	PickupType	PICKUP_BOMB	case IDX(PICKUP_BOMB):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
c9a5e111589cfce0	reviewed	src/Gruntz/GruntSpawnConfig.cpp	404	IDX	PickupType	PICKUP_BOOMERANG	case IDX(PICKUP_BOOMERANG):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
7a8c23814ad1f67d	reviewed	src/Gruntz/GruntSpawnConfig.cpp	406	IDX	PickupType	PICKUP_BRICK	case IDX(PICKUP_BRICK):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
6499eec4bfedef9e	reviewed	src/Gruntz/GruntSpawnConfig.cpp	408	IDX	PickupType	PICKUP_CLUB	case IDX(PICKUP_CLUB):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
bef766bc1b3a6a66	reviewed	src/Gruntz/GruntSpawnConfig.cpp	410	IDX	PickupType	PICKUP_GAUNTLETZ	case IDX(PICKUP_GAUNTLETZ):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
51207793c9948325	reviewed	src/Gruntz/GruntSpawnConfig.cpp	412	IDX	PickupType	PICKUP_GLOVEZ	case IDX(PICKUP_GLOVEZ):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
eeae4a944dcff598	reviewed	src/Gruntz/GruntSpawnConfig.cpp	414	IDX	PickupType	PICKUP_GOOBER	case IDX(PICKUP_GOOBER):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
5e06577a82fe09f2	reviewed	src/Gruntz/GruntSpawnConfig.cpp	416	IDX	PickupType	PICKUP_GRAVITYBOOTZ	case IDX(PICKUP_GRAVITYBOOTZ):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
3fda3f437aebacab	reviewed	src/Gruntz/GruntSpawnConfig.cpp	418	IDX	PickupType	PICKUP_GUNHAT	case IDX(PICKUP_GUNHAT):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
85d5a83e341d8e4d	reviewed	src/Gruntz/GruntSpawnConfig.cpp	420	IDX	PickupType	PICKUP_NERFGUN	case IDX(PICKUP_NERFGUN):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
9f4a03914d71cea1	reviewed	src/Gruntz/GruntSpawnConfig.cpp	422	IDX	PickupType	PICKUP_ROCK	case IDX(PICKUP_ROCK):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
63cddb612b300d90	reviewed	src/Gruntz/GruntSpawnConfig.cpp	424	IDX	PickupType	PICKUP_SHIELD	case IDX(PICKUP_SHIELD):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
05c05fb4186571df	reviewed	src/Gruntz/GruntSpawnConfig.cpp	426	IDX	PickupType	PICKUP_SHOVEL	case IDX(PICKUP_SHOVEL):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
0ed723e3d8f77b70	reviewed	src/Gruntz/GruntSpawnConfig.cpp	428	IDX	PickupType	PICKUP_SPRING	case IDX(PICKUP_SPRING):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
8f3e999506890d5a	reviewed	src/Gruntz/GruntSpawnConfig.cpp	430	IDX	PickupType	PICKUP_SPY	case IDX(PICKUP_SPY):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
aeea8ba80ad662c1	reviewed	src/Gruntz/GruntSpawnConfig.cpp	432	IDX	PickupType	PICKUP_SWORD	case IDX(PICKUP_SWORD):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
990b66b470b0c289	reviewed	src/Gruntz/GruntSpawnConfig.cpp	434	IDX	PickupType	PICKUP_TIMEBOMB	case IDX(PICKUP_TIMEBOMB):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
517a3540c049ab0f	reviewed	src/Gruntz/GruntSpawnConfig.cpp	436	IDX	PickupType	PICKUP_TOOB	case IDX(PICKUP_TOOB):	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
